Ocupacion,Years_Trabajados,Tipo_Trabajo,Ingresos_Mensuales,Tipo_Contrato,Idioma_Casa,Lee_Escribe,Asiste_Asistio,Titulo_Alcanzado,Indice_pobreza,Condicion_pobreza
5,10,2,8000000,1,3,1,1,1,3,0
2,12,2,5000000,1,3,1,1,1,3,0
2,25,1,9500000,1,3,1,1,1,3,0
3,15,1,5000000,1,3,1,1,14,3,0
2,9,1,7000000,1,3,1,1,1,3,0
4,6,1,4000000,1,3,1,1,1,3,0
2,2,2,2500000,1,2,1,1,10,3,0
5,2,2,2500000,1,3,1,1,,3,0
2,15,1,4500000,1,2,1,1,3,3,0
2,4,2,3500000,4,2,1,1,1,3,0
5,11,1,4000000,1,3,1,1,1,3,0
3,6,2,3100000,1,3,1,1,1,3,0
2,10,2,3500000,1,3,1,1,7,3,0
3,20,1,4000000,1,2,1,1,14,3,0
4,3,2,2000000,4,2,1,1,14,3,0
3,15,1,3500000,1,2,1,1,14,3,0
5,12,1,5000000,1,3,1,1,1,3,0
7,5,2,4500000,3,2,1,1,,3,0
3,3,2,2000000,3,3,1,1,14,3,0
7,3,2,2300000,1,3,1,1,,3,0
2,2,2,3500000,3,3,1,1,1,3,0
1,12,2,6000000,2,3,1,1,1,3,0
2,1,2,11800000,3,3,1,1,1,3,0
1,5,2,5400000,1,3,1,1,1,3,0
5,1,2,2320000,1,2,1,1,,2,1
1,4,2,2500000,3,3,1,1,14,3,0
7,18,2,2550000,3,3,1,1,14,3,0
7,18,2,2800000,1,3,1,1,,3,0
5,3,2,1800000,4,2,1,1,,3,0
5,7,2,2400000,3,2,1,1,,3,0
7,6,2,5200000,4,3,1,1,,3,0
3,17,1,2400000,1,3,1,1,3,3,0
9,31,2,1200000,4,2,1,1,,3,0
4,5,2,2300000,1,2,1,1,,3,0
9,5,2,800000,4,2,1,1,,3,0
7,5,2,3200000,1,2,1,1,,3,0
9,6,2,2860000,4,2,1,1,,3,0
9,0,2,2700000,1,3,1,1,,3,0
9,2,2,3000000,1,2,1,1,,3,0
5,2,2,2400000,4,3,1,1,,3,0
4,1,2,2320000,1,3,1,1,,3,0
4,4,2,2700000,1,3,1,1,,3,0
3,6,2,3150000,1,3,1,1,14,3,0
3,1,2,2320000,1,3,1,1,1,3,0
6,13,2,2320000,1,2,1,1,,3,0
9,5,2,2000000,4,3,1,1,,3,0
9,20,2,800000,1,2,1,1,,2,1
1,8,2,3500000,3,2,1,1,1,3,0
4,0,2,1500000,4,2,1,1,,3,0
4,20,2,2800000,3,3,1,1,,3,0
4,4,2,3500000,3,3,1,1,1,3,0
9,9,2,2350000,3,2,1,1,,3,0
5,2,2,2500000,3,2,1,1,,3,0
7,1,2,2300000,3,3,1,1,,3,0
3,3,2,2600000,2,3,1,1,14,3,0
3,0,2,600000,4,3,1,1,14,3,0
1,10,2,7000000,3,3,1,1,1,3,0
7,8,2,7000000,3,2,1,1,14,3,0
7,2,2,2600000,3,2,1,1,7,3,0
5,1,2,2400000,1,2,1,1,,3,0
3,1,1,2400000,3,2,1,1,,3,0
7,7,2,2000000,4,2,1,1,,3,0
8,8,2,25000000,1,3,1,1,5,3,0
2,10,1,5000000,1,3,1,1,1,3,0
3,5,1,4500000,1,1,1,1,1,3,0
3,12,1,3000000,1,3,1,1,14,3,0
7,6,2,2800000,1,2,1,1,,3,0
7,5,1,3500000,1,2,1,1,,3,0
5,3,2,2500000,3,2,1,1,,3,0
9,5,6,2000000,4,2,1,1,,3,0
5,0,2,3100000,1,3,1,1,,3,0
7,2,2,2350000,1,1,1,1,,3,0
9,1,2,1900000,1,2,1,1,14,3,0
9,1,2,2400000,1,1,1,1,,3,0
5,0,2,2680000,1,2,1,1,14,3,0
9,0,2,1820000,4,2,1,1,,3,0
9,0,2,2000000,4,2,1,1,,3,0
4,6,2,2300000,1,2,1,1,14,3,0
5,2,6,1000000,4,2,1,1,,3,0
4,3,2,2400000,1,2,1,1,,2,1
4,0,2,2460000,3,3,1,1,,3,0
4,2,1,3000000,3,3,1,1,1,3,0
3,6,2,2300000,1,3,1,1,1,3,0
2,10,1,3000000,1,3,1,1,1,3,0
3,0,2,2660000,3,3,1,1,1,3,0
2,28,1,3500000,1,2,1,1,1,3,0
4,28,1,3500000,1,3,1,1,,3,0
9,3,1,2800000,3,3,1,1,,3,0
9,6,6,1000000,4,2,1,1,,3,0
1,5,2,2320000,3,2,1,1,,3,0
4,5,2,2300000,1,2,1,1,,3,0
9,1,1,2500000,3,2,1,1,,2,1
9,3,2,2200000,4,2,1,1,,3,0
1,2,2,4000000,1,2,1,1,1,3,0
7,20,2,3200000,4,2,1,1,,3,0
7,15,2,2800000,1,2,1,1,,3,0
4,3,2,2500000,1,2,1,1,,3,0
7,10,2,3000000,4,2,1,1,,2,1
5,12,2,1600000,4,2,1,1,,2,1
3,0,2,1500000,4,3,1,1,,3,0
5,5,2,2600000,1,3,1,1,1,3,0
2,12,1,4000000,1,2,1,1,3,3,0
9,0,2,2000000,1,3,1,1,14,3,0
4,5,2,2871000,1,3,1,1,14,3,0
8,5,2,2300000,1,2,1,1,,2,1
8,8,2,3500000,1,2,1,1,,3,0
7,3,2,2000000,4,2,1,1,,3,0
3,12,2,4500000,3,2,1,1,,3,0
7,20,1,6000000,1,3,1,1,,3,0
7,8,2,2500000,4,1,1,1,,2,1
4,1,2,2500000,3,2,1,1,14,3,0
8,20,2,9000000,3,2,1,1,,3,0
9,20,2,3000000,1,3,1,1,,3,0
9,6,2,3000000,1,3,1,1,,3,0
9,1,2,3000000,3,3,1,1,,3,0
2,12,1,2000000,1,2,1,1,1,3,0
4,16,2,2800000,3,2,1,1,,3,0
5,20,2,3000000,1,2,1,1,,3,0
2,20,2,5000000,1,3,1,1,1,3,0
7,15,2,4000000,1,2,1,1,,3,0
5,1,2,600000,1,2,1,1,,3,0
8,12,2,1600000,4,3,1,1,,3,0
7,9,2,3000000,4,3,1,1,,3,0
7,4,2,3000000,4,3,1,1,,3,0
5,4,2,2500000,4,3,1,1,,3,0
2,8,1,2300000,1,2,1,1,1,3,0
9,0,2,2400000,4,3,1,1,,3,0
9,5,6,2000000,4,2,1,1,,3,0
1,20,2,2500000,1,3,1,1,1,3,0
5,0,2,2500000,3,3,1,1,1,3,0
3,3,1,3000000,3,2,1,1,1,3,0
4,6,2,2600000,1,2,1,1,,3,0
2,7,2,7000000,1,3,1,1,1,3,0
4,1,2,2500000,1,3,1,1,,3,0
3,7,2,3000000,1,3,1,1,14,3,0
3,10,2,3500000,1,3,1,1,14,3,0
1,1,2,8000000,1,3,1,1,14,3,0
2,0,2,8000000,3,3,1,1,1,3,0
3,20,2,4000000,1,2,1,1,1,3,0
5,4,1,3000000,1,2,1,1,1,3,0
3,5,1,2500000,1,2,1,1,1,3,0
1,8,1,3500000,1,2,1,1,,3,0
7,24,2,2300000,3,2,1,1,,3,0
9,1,2,1600000,3,2,1,1,,3,0
3,8,1,3200000,1,3,1,1,14,3,0
3,1,2,10000000,1,3,1,1,1,3,0
9,10,2,2000000,4,2,1,1,,3,0
5,0,2,0,3,2,1,1,,3,0
1,4,2,8000000,2,3,1,1,1,3,0
4,20,1,5000000,1,3,1,1,1,3,0
3,3,2,3000000,1,2,1,1,1,3,0
5,0,2,1800000,3,4,1,1,,3,0
5,0,2,1800000,3,4,1,1,,3,0
5,10,2,2600000,1,3,1,1,14,3,0
5,11,2,2500000,3,3,1,1,,3,0
4,0,2,2500000,1,3,1,1,,3,0
2,1,2,3000000,2,2,1,1,14,3,0
2,10,1,7000000,1,3,1,1,10,3,0
7,10,2,2438800,1,3,1,1,,3,0
7,2,2,1200000,4,3,1,1,,3,0
4,6,2,2500000,1,3,1,1,14,3,0
4,0,2,2000000,1,3,1,1,14,3,0
9,5,2,2500000,1,3,1,1,,2,1
4,3,2,2250000,1,2,1,1,14,3,0
7,5,2,2500000,3,3,1,1,,3,0
3,1,1,2500000,1,3,1,1,7,3,0
8,1,2,2439139,3,3,1,1,,3,0
4,1,2,2800000,3,3,1,1,,3,0
9,5,2,2600000,4,3,1,1,,3,0
9,20,2,2000000,3,3,1,1,,3,0
7,11,2,3000000,1,2,1,1,,3,0
8,5,2,2500000,3,2,1,1,,3,0
8,1,2,2500000,3,2,1,1,,3,0
8,30,2,3000000,1,2,1,1,,3,0
7,1,2,4500000,3,3,1,1,,3,0
7,7,2,4500000,3,3,1,1,,3,0
9,3,6,2680373,4,2,1,1,,3,0
9,5,6,2000000,4,2,1,1,,2,1
7,20,2,2000000,4,1,1,1,,2,1
7,3,2,2560000,1,2,1,1,,3,0
7,30,2,2400000,3,2,1,1,,3,0
8,8,1,4000000,1,3,1,1,,3,0
8,19,2,2600000,4,2,1,1,,3,0
8,4,2,2000000,4,3,1,1,,3,0
4,4,2,4000000,1,3,1,1,14,3,0
2,5,1,12000000,1,3,1,1,1,3,0
3,0,2,3000000,3,3,1,1,1,3,0
9,14,6,2500000,1,1,1,1,,3,0
1,1,2,10000000,1,3,1,1,1,3,0
1,13,2,30000000,1,3,1,1,9,3,0
2,13,2,6000000,1,3,1,1,9,3,0
2,8,2,18000000,1,3,1,1,1,3,0
2,5,2,7000000,2,3,1,1,1,3,0
9,25,6,2600000,4,1,1,1,,3,0
1,20,2,7000000,1,3,1,1,,3,0
1,10,2,9000000,1,4,1,1,1,3,0
1,6,2,10000000,1,3,1,1,1,3,0
1,3,2,6000000,1,3,1,1,1,3,0
4,10,2,2500000,1,3,1,1,,3,0
9,2,2,2300000,4,3,1,1,,3,0
7,9,2,1800000,4,3,1,1,,3,0
4,4,1,2200000,3,2,1,1,,3,0
4,15,1,3000000,1,3,1,1,,3,0
4,3,2,3000000,1,3,1,1,,3,0
5,1,6,1500000,4,3,1,1,,3,0
2,3,2,4000000,3,3,1,1,1,3,0
2,23,2,3200000,3,3,1,1,1,3,0
5,10,2,2300000,1,2,1,1,,3,0
5,15,2,2500000,1,3,1,1,14,3,0
5,7,2,5000000,1,3,1,1,14,3,0
4,12,2,3800000,3,2,1,1,,3,0
1,15,1,18000000,1,3,1,1,14,3,0
1,15,2,12000000,1,3,1,1,1,3,0
9,2,2,2000000,4,3,1,1,,3,0
1,13,2,3500000,1,3,1,1,1,3,0
2,14,1,3000000,3,2,1,1,1,3,0
3,12,2,3500000,1,3,1,1,1,3,0
5,1,2,3000000,4,3,1,1,14,3,0
5,0,2,2800000,1,2,1,1,14,3,0
5,0,2,2340000,1,1,1,1,,3,0
9,0,2,2080000,4,3,1,1,,3,0
7,15,2,2400000,4,1,1,1,,2,1
9,6,6,1200000,4,2,1,1,,3,0
7,8,2,3640000,4,3,1,1,,3,0
9,5,6,1280000,4,2,1,1,,2,1
7,1,2,2600000,4,3,1,1,,2,1
5,2,6,1200000,4,3,1,1,,3,0
7,5,2,4800000,4,3,1,1,,3,0
5,9,2,3000000,1,2,1,1,,3,0
9,6,2,2500000,3,2,1,1,,3,0
5,1,2,1200000,3,2,1,1,,3,0
5,1,2,1200000,3,2,1,1,,3,0
9,0,6,500000,4,3,1,1,,2,1
5,2,2,2160000,3,3,1,1,,2,1
7,28,2,2500000,4,1,1,1,,3,0
9,0,2,2400000,4,2,1,1,,3,0
5,5,6,400000,4,3,1,1,,3,0
9,1,2,2500000,3,3,1,1,,3,0
1,2,2,30000000,1,3,1,1,1,3,0
9,26,2,3800000,1,3,1,1,,3,0
7,10,2,2880000,4,2,1,1,,3,0
9,0,1,2300000,1,2,1,1,,3,0
5,2,2,3500000,1,2,1,1,,3,0
3,10,2,2000000,3,2,1,1,,3,0
3,1,2,2300000,1,1,1,1,,3,0
8,2,6,2500000,4,2,1,1,,3,0
9,7,2,2000000,4,2,1,1,,2,1
5,0,2,2200000,3,2,1,1,,3,0
9,0,2,2300000,3,3,1,1,,3,0
9,4,6,700000,4,2,1,1,,3,0
1,8,2,2600000,3,2,1,1,,3,0
5,0,6,500000,4,2,1,1,,2,1
9,20,6,800000,4,2,1,1,,3,0
9,13,6,1500000,4,2,1,1,14,3,0
5,2,2,2000000,3,2,1,1,,3,0
5,2,6,1500000,4,1,1,1,,3,0
9,10,2,2500000,1,2,1,1,,3,0
5,5,6,600000,4,2,1,1,,3,0
9,1,2,2500000,1,2,1,1,,3,0
5,5,2,600000,4,2,1,1,,3,0
3,5,2,1500000,4,3,1,1,14,3,0
5,3,6,2000000,4,1,1,1,1,3,0
9,5,2,1000000,4,2,1,1,,3,0
9,5,2,1000000,4,2,1,1,,3,0
5,2,2,2300000,3,2,1,1,,3,0
5,2,2,2500000,1,2,1,1,,3,0
9,6,2,1600000,4,2,1,1,,3,0
5,1,2,2000000,4,2,1,1,14,3,0
3,1,2,1800000,3,3,1,1,,3,0
3,10,2,2500000,3,2,1,1,,3,0
3,4,2,2200000,3,2,1,1,,3,0
6,9,2,2100000,3,1,1,1,,3,0
9,17,6,1800000,4,1,1,1,,3,0
3,1,2,2580000,1,2,1,1,14,3,0
5,0,2,1000000,4,1,1,1,,3,0
7,0,2,3480000,3,1,1,1,,3,0
7,7,2,2400000,4,2,1,1,,3,0
2,16,2,8000000,2,3,1,1,10,3,0
3,5,2,6500000,1,3,1,1,1,3,0
1,20,2,10000000,1,3,1,1,1,3,0
3,28,1,2500000,1,2,1,1,,3,0
3,10,2,4000000,2,2,1,1,,3,0
3,10,2,4000000,2,2,1,1,,3,0
2,10,2,16000000,2,2,1,1,1,3,0
5,2,2,1000000,4,2,1,1,,3,0
2,14,1,5880000,1,3,1,1,3,3,0
2,10,1,4600000,1,3,1,1,1,3,0
3,3,2,2600000,3,3,1,1,14,3,0
10,29,1,7715000,1,2,1,1,,3,0
2,8,1,3500000,1,2,1,1,1,3,0
8,1,2,2200000,4,2,1,1,14,3,0
2,2,1,3000000,3,2,1,1,1,3,0
2,17,1,6500000,1,1,1,1,1,3,0
2,25,1,6800000,1,1,1,1,1,3,0
10,28,1,9850000,1,2,1,1,6,3,0
5,15,2,2300000,1,1,1,1,,2,1
5,17,1,5200000,1,2,1,1,6,3,0
2,3,1,4500000,1,2,1,1,10,3,0
2,21,1,6600000,1,2,1,1,1,3,0
5,16,2,3200000,4,2,1,1,,3,0
5,2,2,1200000,4,1,1,1,14,3,0
9,1,6,1000000,4,1,1,1,,3,0
5,4,2,2500000,2,3,1,1,14,3,0
2,20,1,5000000,1,2,1,1,9,3,0
9,4,1,1800000,1,1,1,1,,3,0
5,5,2,2400000,4,1,1,1,,3,0
8,11,2,2300000,1,2,1,1,14,3,0
2,0,2,4000000,3,3,1,1,10,3,0
3,18,2,6000000,2,3,1,1,1,3,0
1,10,1,3700000,1,3,1,1,9,3,0
2,17,1,12000000,1,3,1,1,8,3,0
2,12,1,2000000,1,3,1,1,1,3,0
5,0,2,1500000,4,2,1,1,,3,0
3,0,1,1300000,3,2,1,1,1,3,0
3,5,1,2600000,3,1,1,1,1,3,0
2,23,1,4800000,1,2,1,1,5,3,0
4,2,2,2500000,1,1,1,1,14,3,0
5,2,2,1200000,4,1,1,1,1,3,0
7,7,2,3200000,1,1,1,1,,3,0
5,3,2,1800000,4,1,1,1,,3,0
7,10,2,600000,4,1,1,1,,3,0
7,5,2,600000,4,1,1,1,,3,0
3,8,1,2200000,1,2,1,1,,3,0
2,1,2,4000000,3,1,1,1,1,3,0
3,3,1,2500000,3,3,1,1,1,3,0
9,0,2,2000000,3,3,1,1,1,3,0
3,10,1,1800000,2,3,1,1,1,3,0
3,2,2,4000000,1,3,1,1,14,3,0
2,12,1,5200000,1,3,1,1,9,3,0
5,25,2,0,3,3,1,1,,3,0
5,3,2,2500000,1,1,1,1,,3,0
8,16,2,1200000,4,2,1,1,,2,1
9,0,6,1200000,4,3,1,1,,3,0
5,1,2,2500000,1,1,1,1,,3,0
7,14,2,2500000,4,1,1,1,,2,1
9,10,2,1200000,4,1,1,1,,2,1
7,20,2,2640000,4,1,1,1,,2,1
9,5,2,1200000,4,1,1,1,,3,0
7,17,2,2860000,4,1,1,1,,3,0
9,2,2,800000,4,1,1,1,,2,1
9,0,6,800000,4,1,1,1,,2,1
9,0,2,1750000,1,3,1,1,,3,0
1,0,2,3000000,1,3,1,1,,3,0
9,2,2,2500000,1,3,1,1,,3,0
5,2,2,600000,4,1,1,1,,2,1
9,23,2,1400000,4,1,1,1,,2,1
5,3,6,1680000,4,1,1,1,14,3,0
6,0,2,1000000,4,1,1,1,,2,1
9,30,6,800000,4,2,1,1,,3,0
3,0,1,2000000,3,1,1,1,1,3,0
9,0,2,600000,4,1,1,1,,1,1
9,0,6,900000,4,1,1,1,,1,1
8,9,2,2500000,1,1,1,1,,3,0
9,0,2,2500000,1,1,1,1,,3,0
5,0,6,600000,4,2,1,1,,3,0
4,2,2,2700000,3,2,1,1,,3,0
5,1,2,2000000,4,1,1,1,,3,0
3,5,2,1500000,4,1,1,1,1,3,0
7,5,2,1600000,3,2,1,1,,2,1
9,2,6,800000,4,1,1,1,,2,1
5,2,2,4000000,1,2,1,1,14,3,0
4,6,2,2800000,3,3,1,1,14,3,0
2,0,2,1200000,4,1,1,1,1,3,0
7,22,2,2800000,1,2,1,1,,3,0
9,29,6,1000000,4,2,1,1,,3,0
7,14,2,2200000,4,2,1,1,14,3,0
8,5,1,2432000,3,1,1,1,14,3,0
4,14,2,1200000,3,3,1,1,,3,0
5,5,1,2600000,3,2,1,1,,3,0
7,0,2,2550000,3,1,1,1,,3,0
5,3,2,2200000,4,3,1,1,,3,0
5,13,1,5000000,1,3,1,1,6,3,0
2,4,1,2200000,1,1,1,1,3,2,1
5,0,2,1800000,3,1,1,1,,3,0
4,0,2,2300000,3,1,1,1,1,3,0
9,5,2,2500000,4,1,1,1,,3,0
8,0,2,2300000,1,1,1,1,1,3,0
7,6,2,2350000,1,1,1,1,1,3,0
8,15,2,4300000,1,2,1,1,,3,0
7,2,2,5200000,1,2,1,1,,3,0
9,0,2,600000,4,2,1,1,,3,0
10,11,1,5000000,1,2,1,1,6,3,0
5,7,2,3500000,4,1,1,1,,3,0
9,0,6,500000,4,1,1,1,,3,0
9,6,2,2000000,4,1,1,1,,3,0
9,1,6,900000,4,1,1,1,,3,0
9,8,6,800000,4,1,1,1,,3,0
9,9,2,1680000,4,1,1,1,,3,0
8,7,2,2300000,1,1,1,1,,3,0
9,1,2,2200000,4,1,1,1,,2,1
9,8,2,2500000,1,1,1,1,,3,0
9,4,2,3800000,3,1,1,1,,3,0
6,0,2,1600000,4,1,1,1,,2,1
7,2,2,3800000,4,1,1,1,,3,0
7,15,2,3200000,4,2,1,1,,3,0
9,1,2,1680000,4,1,1,1,,3,0
8,1,2,1000000,4,1,1,1,,3,0
8,0,2,1200000,4,1,1,1,,3,0
9,2,6,1600000,4,2,1,1,,3,0
9,1,2,1400000,4,2,1,1,,3,0
7,5,2,3500000,1,1,1,1,,3,0
2,24,1,4800000,1,1,1,1,3,3,0
8,5,2,2500000,1,2,1,1,1,3,0
9,7,2,3000000,1,1,1,1,,3,0
6,10,2,1500000,4,1,1,1,,2,1
2,22,1,5000000,1,2,1,1,3,3,0
9,2,2,2200000,3,1,1,1,,3,0
9,6,2,500000,4,1,1,1,,3,0
9,2,2,1800000,3,1,1,1,,3,0
9,8,6,500000,4,1,1,1,,3,0
9,20,2,2000000,4,1,1,1,,3,0
9,34,2,2000000,4,1,1,1,,3,0
8,10,2,1900000,4,1,1,1,,2,1
9,1,6,1000000,4,1,1,1,,3,0
6,0,2,1920000,4,2,1,1,,3,0
9,0,2,1120000,4,2,1,1,,3,0
9,13,2,2000000,4,1,1,1,,3,0
7,6,2,2000000,4,1,1,1,,3,0
2,6,1,2500000,3,1,1,1,1,3,0
5,0,2,2500000,3,1,1,1,,3,0
9,13,1,2400000,1,1,1,1,,3,0
4,0,2,2700000,4,1,1,1,,3,0
2,17,1,4000000,1,1,1,1,3,3,0
2,21,1,4600000,1,1,1,1,3,3,0
2,23,1,2400000,1,1,1,1,3,3,0
2,22,1,4800000,1,1,1,1,3,3,0
5,1,1,3700000,1,1,1,1,6,3,0
7,13,2,2800000,4,2,1,1,,3,0
9,0,2,2000000,4,1,1,1,,3,0
9,0,6,800000,4,1,1,1,,3,0
7,5,2,1600000,4,2,1,1,14,3,0
6,8,2,3800000,3,1,1,1,,3,0
2,4,1,3000000,2,3,1,1,1,3,0
7,18,2,2400000,4,2,1,1,,3,0
1,2,1,5200000,1,2,1,1,3,3,0
9,7,6,1000000,4,1,1,1,1,3,0
5,12,2,2800000,1,1,1,1,,3,0
5,8,2,2900000,4,1,1,1,,3,0
4,0,2,1800000,3,3,1,1,14,3,0
2,20,1,5000000,1,1,1,1,1,3,0
2,22,1,3200000,1,2,1,1,3,3,0
2,18,1,4200000,1,2,1,1,1,3,0
9,0,2,1000000,4,1,1,1,,3,0
5,2,2,1500000,4,1,1,1,,3,0
5,1,2,3000000,1,1,1,1,14,3,0
2,5,1,3600000,3,1,1,1,1,3,0
5,15,2,0,4,2,1,1,14,3,0
1,5,1,10000000,1,2,1,1,6,3,0
3,20,1,3200000,1,2,1,1,14,3,0
5,3,2,500000,4,2,1,1,14,3,0
8,10,2,2000000,4,2,1,1,14,3,0
4,7,2,2500000,1,2,1,1,1,3,0
2,10,1,1950000,1,2,1,1,1,3,0
5,9,1,4290000,1,3,1,1,6,3,0
9,0,2,1200000,4,1,1,1,14,3,0
6,8,2,2180000,4,1,1,1,,2,1
6,2,2,800000,4,1,2,1,,3,0
9,10,2,1000000,4,1,1,1,,3,0
5,2,2,500000,4,1,1,1,,2,1
7,7,2,3000000,3,1,1,1,,3,0
9,1,2,1340000,4,1,1,1,,2,1
9,15,2,1600000,4,1,1,1,,2,1
5,15,1,5000000,1,1,1,1,6,3,0
7,12,2,3000000,4,1,1,1,,3,0
7,0,2,3120000,4,1,1,1,,3,0
2,23,1,5800000,1,2,1,1,1,3,0
6,3,2,1680000,4,1,1,1,,3,0
9,10,2,2640000,4,1,1,1,,3,0
9,0,6,150000,4,4,1,1,,3,0
9,13,2,1920000,4,4,1,1,,3,0
6,6,2,280000,4,2,1,1,,3,0
2,16,1,4500000,1,2,1,1,14,3,0
7,15,2,2000000,4,1,1,1,,3,0
9,20,6,400000,4,1,1,1,,3,0
9,24,6,300000,4,1,1,1,,3,0
9,21,6,550000,4,1,1,1,,2,1
5,5,6,800000,4,1,1,1,,3,0
5,1,6,300000,4,1,1,1,,3,0
6,1,2,500000,4,1,1,1,14,3,0
6,15,2,2650000,3,1,1,1,,3,0
2,2,1,3300000,3,2,1,1,1,3,0
9,2,2,2500000,3,1,1,1,,3,0
5,0,2,1200000,4,1,1,1,,2,1
6,3,2,400000,4,1,1,1,,2,1
9,24,6,600000,4,1,1,1,,2,1
9,6,6,400000,4,1,1,1,,2,1
7,13,2,2280000,4,1,1,1,,2,1
9,1,2,1440000,4,1,1,1,,3,0
8,7,2,1300000,4,2,1,1,,3,0
9,2,2,2500000,4,1,1,1,,3,0
9,11,6,600000,4,2,1,1,,2,1
6,2,2,1400000,4,1,1,1,,3,0
3,3,1,3600000,3,1,1,1,,3,0
7,1,2,2000000,3,1,1,1,,2,1
9,20,2,2000000,4,1,1,1,,3,0
9,22,2,1200000,4,1,1,1,,3,0
9,20,2,720000,4,1,1,1,,3,0
9,5,2,1200000,4,1,1,1,,3,0
9,1,6,560000,4,1,1,1,,3,0
6,3,2,3550000,4,1,1,1,,3,0
1,24,1,5200000,1,1,1,1,3,3,0
2,3,1,4000000,1,1,1,1,1,3,0
5,0,6,200000,4,1,1,1,,1,1
7,0,2,2000000,1,2,1,1,,3,0
2,13,1,5400000,1,2,1,1,1,3,0
3,20,1,3000000,1,2,1,1,,3,0
2,17,1,4500000,1,2,1,1,1,3,0
8,10,2,2800000,3,1,1,1,,3,0
5,0,2,700000,4,4,1,1,,3,0
2,6,2,3000000,2,2,1,1,10,3,0
3,0,1,2270000,3,3,1,1,1,3,0
5,0,2,0,2,2,1,1,,3,0
9,12,6,1200000,4,2,1,1,,2,1
9,2,6,500000,4,1,1,1,,2,1
2,10,1,4600000,1,1,1,1,1,3,0
2,2,1,5000000,1,1,1,1,1,3,0
9,20,2,2400000,4,1,1,1,,3,0
2,4,1,3650000,3,2,1,1,1,3,0
8,20,2,2600000,1,2,1,1,,3,0
2,20,1,4300000,1,2,1,1,1,3,0
7,4,2,4000000,3,1,1,1,,3,0
7,3,2,1600000,4,1,1,1,,3,0
2,0,1,2500000,3,2,1,1,1,3,0
2,3,1,2675000,3,2,1,1,1,3,0
8,13,1,4000000,1,3,1,1,1,3,0
8,0,1,3500000,1,2,1,1,,3,0
5,8,2,4000000,3,3,1,1,1,3,0
5,30,2,2500000,3,3,1,1,,3,0
9,18,2,2500000,4,1,1,1,,3,0
8,0,2,2800000,4,1,1,1,,3,0
9,10,2,2500000,4,1,1,1,,3,0
9,1,2,2700000,3,1,1,1,,3,0
8,0,2,4700000,3,1,1,1,,3,0
5,4,2,2000000,4,2,1,1,,3,0
9,5,2,1600000,3,3,1,1,,3,0
9,35,2,2000000,4,1,1,1,,3,0
5,3,1,3800000,1,2,1,1,6,3,0
7,15,2,1600000,4,2,1,1,,2,1
9,8,6,800000,4,2,1,1,14,2,1
2,23,1,5000000,1,2,1,1,1,3,0
4,6,2,1700000,4,1,1,1,14,2,1
9,15,2,1600000,4,1,1,1,,3,0
9,1,2,2000000,4,1,1,1,14,3,0
9,2,2,1900000,4,1,1,1,,3,0
5,2,2,2000000,4,1,1,1,,3,0
9,1,1,1200000,3,1,1,1,,2,1
9,5,6,600000,4,1,1,1,14,3,0
9,5,2,800000,3,2,1,1,,2,1
7,19,2,1200000,4,1,1,1,,2,1
9,6,2,2000000,4,1,1,1,,2,1
9,15,2,3000000,4,1,1,1,,3,0
9,3,2,5000000,1,1,1,1,1,3,0
9,10,2,2000000,4,1,1,1,,3,0
9,10,2,2000000,4,1,1,1,,3,0
9,10,6,1200000,4,1,1,1,,3,0
9,9,2,1200000,4,1,1,1,,2,1
9,2,6,1600000,4,2,1,1,,3,0
7,10,2,3600000,4,2,1,1,,3,0
9,0,2,1200000,4,1,1,1,,3,0
9,5,2,1500000,4,1,1,1,,3,0
9,20,2,1200000,4,1,1,1,,3,0
6,2,2,2000000,4,1,1,1,,3,0
2,19,1,5000000,1,2,1,1,1,3,0
6,5,2,1000000,4,1,1,1,,3,0
9,18,2,2400000,4,1,1,1,,3,0
5,0,2,1500000,4,1,1,1,,2,1
5,0,2,1500000,4,1,1,1,,2,1
9,0,6,300000,4,1,1,1,,2,1
5,0,1,1500000,3,1,1,1,,3,0
1,13,2,6000000,4,2,1,1,,3,0
4,4,1,2550000,3,1,1,1,,3,0
3,0,1,1400000,3,2,1,1,,3,0
5,15,2,1500000,4,2,1,1,7,3,0
9,17,6,1000000,4,1,1,1,,3,0
9,2,2,1800000,4,1,1,1,,2,1
7,0,2,200000,4,1,1,1,,2,1
2,10,1,2760000,1,2,1,1,1,3,0
9,26,6,680000,4,1,1,1,,3,0
2,11,1,2800000,1,1,1,1,1,3,0
9,0,2,2000000,4,1,1,1,,2,1
2,2,1,3300000,3,1,1,1,1,3,0
9,12,2,1700000,4,1,1,1,,2,1
9,2,2,1700000,4,2,1,1,,3,0
9,3,2,1200000,4,1,1,1,,2,1
9,0,2,1200000,4,1,1,1,,2,1
6,2,2,2500000,3,1,1,1,,3,0
9,1,2,1400000,4,1,1,1,,3,0
9,1,2,1400000,4,1,1,1,,3,0
8,1,2,2500000,4,1,1,1,,3,0
5,1,2,1000000,4,1,1,1,,3,0
5,4,6,800000,4,3,1,1,1,3,0
5,0,6,500000,4,1,1,1,,2,1
3,4,1,6100000,1,3,1,1,1,3,0
3,1,2,3000000,4,2,1,1,,3,0
4,0,2,1300000,4,1,1,1,,2,1
5,0,2,1200000,4,1,1,1,,2,1
5,0,2,1600000,3,1,1,1,,2,1
